Image,Code,Rotation
1060,1,0.009672266899940883
1061,1,0.004248423240774789
1062,1,0.02641305561763686
1063,1,0.013542897449619382
1064,1,0.12486081913453898
1065,1,0.02678815533605189
1066,1,0.024552031888644993
1067,1,0.017165700024001623
1068,1,0.01132430332390974
1069,1,0.09962574462122793
1070,1,0.013874465828893635
1071,1,0.12795138939091463
1072,1,0.13613138423429366
1073,1,0.013542906245347564
1074,1,0.004248430240177591
1075,1,0.00471529669784376
1076,1,0.12486081913453898
1077,1,0.03507213909188786
1078,1,0.18906575420701316
1079,1,0.12795136983137062
1080,1,0.0042484199062249066
1081,1,0.01132431534250359
1082,1,0.13613138423429366
1083,1,0.13613138423429366
1084,1,0.004715304658871125
1085,1,0.013874460034525785
1086,1,0.011324312524690773
1087,1,0.00824468542243019
1088,1,0.11990119140011087
1089,1,0.13613137169966147
1090,1,0.02641305561763686
1091,1,0.0047153093981882575
1092,1,0.18906578093644122
1093,1,0.017165690927538838
1094,1,0.12486081913453898
1095,1,0.02455202216918171
1096,1,0.12486081913453898
1097,1,0.12486081913453898
1098,1,0.008244680261198538
1099,1,0.02455202216918171
1100,1,0.011324318658544791
1101,1,0.03677737915530858
1102,1,0.09962574462122793
1103,1,0.017165690927538838
1104,1,0.18906578093644122
1105,1,0.13854557940331153
1106,1,0.0367773770319608
1107,1,0.12486080634452619
1108,1,0.017165697136642608
1109,1,0.09962576065872514
1110,1,0.004711035551033641
1111,1,0.011324315840731977
1112,1,0.01497806200607007
1113,1,0.11990119140011087
1114,1,0.12795137658158937
1115,1,0.035072136892940045
1116,1,0.009672260709785307
1117,1,0.035072136892940045
1118,1,0.004711032222660873
1119,1,0.01497806200607007
1120,1,0.035072136892940045
1121,1,0.026413065514152435
1122,1,0.18906574323674027
1123,1,0.02455201953967305
1124,1,0.0047153093981882575
1125,1,0.0047153093981882575
1126,1,0.02252134703891252
1127,1,0.004248419575915511
1128,1,0.004248419575915511
1129,1,0.00824468542243019
1130,1,0.13613137169966147
1131,1,0.13613137169966147
1132,1,0.0003073541044775989
1133,1,0.05776912054113574
1134,1,0.12486080634452619
1135,1,0.12486080634452619
1136,1,0.01354291203627888
1137,1,0.013874457522011227
1138,1,0.12795137658158937
1139,1,0.026788142890707644
1140,1,0.009672260709785307
1141,1,0.14228272327464997
1142,1,0.00824468542243019
1143,1,0.0367773770319608
1144,1,0.09962576065872514
1145,1,0.035072145238783985
1146,1,0.12795136377226404
1147,1,0.14228271079446436
1148,1,0.055784785338911194
1149,1,0.017165694249277223
1150,1,0.12486079355451336
1151,1,0.055784785338911194
1152,1,0.036777374908619376
1153,1,0.1361313591650229
1154,1,0.05578479738476195
1155,1,0.004715314137511751
1156,1,0.026413062949019708
1157,1,0.011324328108440009
1158,1,0.013874454624827302
1159,1,0.02641307284553528
1160,1,0.036777374908619376
1161,1,0.1385455669169046
1162,1,0.022521347783052925
1163,1,0.11990117842693958
1164,1,0.026413062949019708
1165,1,0.011324328108440009
1166,1,0.13613139209069794
1167,1,0.01387445500949031
1168,1,0.18906575899590186
1169,1,0.03144975801183059
1170,1,0.09962574748766183
1171,1,0.09962574748766183
1172,1,0.03144976830469106
1173,1,0.00967226102737109
1174,1,0.18906575899590186
1175,1,0.18906575899590186
1176,1,0.004248419245606113
1177,1,0.12486081261947926
1178,1,0.00030736069005166214
1179,1,0.01354291482241969
1180,1,0.026413067715276187
1181,1,0.11990116545377463
1182,1,0.09962576352516543
1183,1,0.18906578572533625
1184,1,0.12486083168445153
1185,1,0.004711042207791903
1186,1,0.011324313272033351
1187,1,0.11990119702659952
1188,1,0.013874458291343605
1189,1,0.1422827320789724
1190,1,0.024552024000119018
1191,1,0.008244679130460978
1192,1,0.18906575899590186
1193,1,0.1605132815493174
1194,1,0.01132431302291916
1195,1,0.057769119461970386
1196,1,0.13613139209069794
1197,1,0.035072145238783985
1198,1,0.013542909031482012
1199,1,0.1361313591650229
1200,1,0.13613139209069794
1201,1,0.036777385582301335
1202,1,0.1890657699661747
1203,1,0.011324321974585992
1204,1,0.035072145238783985
1205,1,0.1385455669169046
1206,1,0.00967226404304925
1207,1,0.008244682276442403
1208,1,0.03144976037223517
1209,1,0.13613139209069794
1210,1,0.03144976037223517
1211,1,0.013542903240550696
1212,1,0.036777387705649124
1213,1,0.004248419575915511
1214,1,0.026788152792088158
1215,1,0.01497807091014835
1216,1,0.12486080634452619
1217,1,0.13613137169966147
1218,1,0.009672263884256358
1219,1,0.12795137658158937
1220,1,0.02252134703891252
1221,1,0.12486080634452619
1222,1,0.0047110391513908514
1223,1,0.00824468542243019
1224,1,0.18906578093644122
1225,1,0.004711032222660873
1226,1,0.01354291203627888
1227,1,0.1385455462235731
1228,1,0.12795137658158937
1229,1,0.004248426575318312
1230,1,0.024552029259136333
1231,1,0.009672267058733775
1232,1,0.13613137169966147
1233,1,0.02252134703891252
1234,1,0.009672263884256358
1235,1,0.01497806200607007
1236,1,0.004248419575915511
1237,1,0.14228272327464997
1238,1,0.1890657699661747
1239,1,0.004248422910459032
1240,1,0.011324309955992148
1241,1,0.02678815760555394
1242,1,0.18906575899590186
1243,1,0.03144976830469106
1244,1,0.1385455876102425
1245,1,0.00030736069005166214
1246,1,0.00030736069005166214
1247,1,0.11990119702659952
1248,1,0.03507214303983617
1249,1,0.024552024000119018
1250,1,0.01716570045838099
1251,1,0.18906578572533625
1252,1,0.1890657480256226
1253,1,0.03677738133561213
1254,1,0.00824467598447319
1255,1,0.14228269831427873
1256,1,0.1422827320789724
1257,1,0.0047110388794127725
1258,1,0.13854555443050404
1259,1,0.13613137955606572
1260,1,0.01497806499914362
1261,1,0.01716570045838099
1262,1,0.05578480705098203
1263,1,0.014978070947719541
1264,1,0.1890657480256226
1265,1,0.13854557512384194
1266,1,0.13613136702142714
1267,1,0.02641305781876061
1268,1,0.00967226753511881
1269,1,0.013542903021894636
1270,1,0.1605132695640476
1271,1,0.03144975565143236
1272,1,0.13854557512384194
1273,1,0.1279513705224891
1274,1,0.004248429579558798
1275,1,0.09962575035409574
1276,1,0.017165697571015603
1277,1,0.1605132695640476
1278,1,0.1605132695640476
1279,1,0.12486079982946008
1280,1,0.1890657480256226
1281,1,0.014978070947719541
1282,1,0.1890657480256226
1283,1,0.03507215138568011
1284,1,0.004711042207791903
1285,1,0.09962573431658579
1286,1,0.02641304792224504
1287,1,0.03507215138568011
1288,1,0.13613136702142714
1289,1,0.02641304792224504
1290,1,0.13613136702142714
1291,1,0.03677739200930045
1292,1,0.057769129436121655
1293,1,0.009672270709589866
1294,1,0.014978070947719541
1295,1,0.009672273884067283
1296,1,0.1890657480256226
1297,1,0.01716570045838099
1298,1,0.11990119702659952
1299,1,0.0003073681106613034
1300,1,0.014978073903221903
1301,1,0.18906575899590186
1302,1,0.12795136377226404
1303,1,0.09962574748766183
1304,1,0.01132431302291916
1305,1,0.18906575899590186
1306,1,0.05578479619494662
1307,1,0.004715302954780517
1308,1,0.13613137955606572
1309,1,0.013542906026685142
1310,1,0.02641305781876061
1311,1,0.1605132695640476
1312,1,0.004715299733076646
1313,1,0.03144976594429283
1314,1,0.14228269831427873
1315,1,0.09962573431658579
1316,1,0.013874458291343605
1317,1,0.011324313272033351
1318,1,0.00824467598447319
1319,1,0.024552031090080008
1320,1,0.0003073639828418743
1321,1,0.12486079982946008
1322,1,0.057769129436121655
1323,1,0.00824467598447319
1324,1,0.004711042207791903
1325,1,0.1199011840534282
1326,1,0.1890657480256226
1327,1,0.014978070947719541
1328,1,0.004711042207791903
1329,1,0.1890657480256226
1330,1,0.013874455778829047
1331,1,0.022521349271327377
1332,1,0.013542903021894636
1333,1,0.057769129436121655
1334,1,0.024552031090080008
1335,1,0.09962575035409574
1336,1,0.13854554194410348
1337,1,0.03677738133561213
1338,1,0.01354291181762282
1339,1,0.026413065150143456
1340,1,0.014978067992210811
1341,1,0.0042484259146995185
1342,1,0.013542908812825952
1343,1,0.13613138741247
1344,1,0.12486081889443232
1345,1,0.057769128356962685
1346,1,0.004248418915290355
1347,1,0.011324316837188746
1348,1,0.013542908812825952
1349,1,0.013542908812825952
1350,1,0.031449771516350505
1351,1,0.004248422249840239
1352,1,0.011324314019375928
1353,1,0.011324310952448919
1354,1,0.18906579051423134
1355,1,0.14228272840310288
1356,1,0.0003073631478062964
1357,1,0.16943468652841578
1358,1,0.08030958430457825
1359,1,0.037154006535849354
1360,1,0.17124823700652664
1361,1,0.1036108342245635
1362,1,0.2161377414068317
1363,1,0.023448442083323286
1364,1,0.03601796726484714
1365,1,0.007743223490860268
1366,1,0.009060531939909825
1367,1,0.012625682677210119
1368,1,0.007743235250015051
1369,1,0.017701483306891374
1370,1,0.02344843929214146
1371,1,0.15735226080220807
1372,1,0.15735226080220807
1373,1,0.007204289303582451
1374,1,0.15835146155921767
1375,1,0.03715400604164428
1376,1,0.03164301731266268
1377,1,0.06053416815153173
1378,1,0.1274001560710982
1379,1,0.08030957815460003
1380,1,0.18433410501590577
1381,1,0.17124821719584862
1382,1,0.14810144159491076
1383,1,0.012625680300387326
1384,1,0.10361082474820221
1385,1,0.06053416815153173
1386,1,0.009060529708005291
1387,1,0.03715400604164428
1388,1,0.007204312675060453
1389,1,0.0024834906389122374
1390,1,0.029478201142799105
1391,1,0.2730003479651892
1392,1,0.06053415503627218
1393,1,0.029478201142799105
1394,1,0.026564205159170472
1395,1,0.0023222456825213247
1396,1,0.06053413845465909
1397,1,0.2730003060313465
1398,1,0.1843340639944321
1399,1,0.005554233084088631
1400,1,0.15735226080220807
1401,1,0.002322257058491207
1402,1,0.15735226080220807
1403,1,0.012625662184611926
1404,1,0.009060521383626428
1405,1,0.026564196033675002
1406,1,0.10361081248361885
1407,1,0.1694346669689122
1408,1,0.0033415820286955087
1409,1,0.15735226080220807
1410,1,0.03715399273967192
1411,1,0.007743247009176196
1412,1,0.0055542351534894905
1413,1,0.019151028689641157
1414,1,0.17124823700652664
1415,1,0.023448432715701836
1416,1,0.1274001690601428
1417,1,0.15835147944815872
1418,1,0.05440686701139146
1419,1,0.01915103133346077
1420,1,0.0024834872587934454
1421,1,0.01262568743084298
1422,1,0.029478207108628123
1423,1,0.02344844487451147
1424,1,0.17124822703964346
1425,1,0.003341567270278173
1426,1,0.20056156883658502
1427,1,0.14810148506758752
1428,1,0.02656421096541326
1429,1,0.15735223975075924
1430,1,0.0077432324039772606
1431,1,0.0177014815287281
1432,1,0.005554248015957116
1433,1,0.08030955256554209
1434,1,0.0033415787325598934
1435,1,0.059838349795817064
1436,1,0.059838349795817064
1437,1,0.0023222422892926965
1438,1,0.0024834872587934454
1439,1,0.08030957151004613
1440,1,0.15835146890843904
1441,1,0.029478210091542643
1442,1,0.1712482568172111
1443,1,0.1712482568172111
1444,1,0.0023222292167053202
1445,1,0.1712482568172111
1446,1,0.2161377253625975
1447,1,0.12740018204918738
1448,1,0.0024834741717965118
1449,1,0.20056159352651382
1450,1,0.026564216771668776
1451,1,0.2161377605000917
1452,1,0.007743219221797221
1453,1,0.08030959045456287
1454,1,0.03164301697395892
1455,1,0.18433410808460443
1456,1,0.18433410808460443
1457,1,0.007204295203940943
1458,1,0.01915103662109363
1459,1,0.15835145836871298
1460,1,0.136466881846002
1461,1,0.03715399372807568
1462,1,0.026564216771668776
1463,1,0.03601797675688178
1464,1,0.2161377605000917
1465,1,0.007743219221797221
1466,1,0.0055542521547715575
1467,1,0.08030955871551396
1468,1,0.27300033236759996
1469,1,0.2161377605000917
1470,1,0.14810150134357267
1471,1,0.18433409859640584
1472,1,0.002483472481737116
1473,1,0.03601797675688178
1474,1,0.1274001705016303
1475,1,0.17124824685032788
1476,1,0.060534161968985666
1477,1,0.012625692184475838
1478,1,0.054406876772775066
1479,1,0.2730003271684036
1480,1,0.002483472481737116
1481,1,0.15735225739451558
1482,1,0.002483472481737116
1483,1,0.136466881846002
1484,1,0.023448459824502926
1485,1,0.15835149733711254
1486,1,0.0371540208262255
1487,1,0.007204271832462946
1488,1,0.1274001705016303
1489,1,0.16943466641140295
1490,1,0.08030959045456287
1491,1,0.12740014596501592
1492,1,0.007204273278806484
1493,1,0.007204273278806484
1494,1,0.04827652630129093
1495,1,0.029478218928455042
1496,1,0.003341554159931826
1497,1,0.13646689317493557
1498,1,0.023402295841920558
1499,1,0.003341542697650106
1500,1,0.16943467646990618
1501,1,0.1712482568172111
1502,1,0.16943467646990618
1503,1,0.02947822776536744
1504,1,0.10361084370091841
1505,1,0.1712482568172111
1506,1,0.2161377253625975
1507,1,0.0024834741717965118
1508,1,0.02344846640093619
1509,1,0.005554260878424743
1510,1,0.009060549191925912
1511,1,0.1843341491060845
1512,1,0.15835149733711254
1513,1,0.14810150134357267
1514,1,0.20056159352651382
1515,1,0.003341552511860838
1516,1,0.15835149733711254
1517,1,0.02656422589715789
1518,1,0.1274001705016303
1519,1,0.0024834610847995773
1520,1,0.08030957766003072
1521,1,0.14810150134357267
1522,1,0.20056155127819603
1523,1,0.02947822191136956
1524,1,0.1274001705016303
1525,1,0.21613771734047726
1526,1,0.002483472481737116
1527,1,0.136466881846002
1528,1,0.009060551423836808
1529,1,0.04827654142407781
1530,1,0.06053419166587742
1531,1,0.136466881846002
1532,1,0.023448459824502926
1533,1,0.023402289255610744
1534,1,0.136466881846002
1535,1,0.136466881846002
1536,1,0.017701467323625684
1537,1,0.1274001705016303
1538,1,0.14810150134357267
1539,1,0.02656422589715789
1540,1,0.02656422589715789
1541,1,0.007743217798771964
1542,1,0.007743217798771964
1543,1,0.007743217798771964
1544,1,0.02947822191136956
1545,1,0.017701467323625684
1546,1,0.03729256745986645
1547,1,0.18433413961789233
1548,1,0.03729256745986645
1549,1,0.1274001705016303
1550,1,0.005554262947831964
1551,1,0.02947822191136956
1552,1,0.2161377605000917
1553,1,0.02656422589715789
1554,1,0.05983835318303642
1555,1,0.007204271832462946
1556,1,0.009060540867553412
1557,1,0.007743217798771964
1558,1,0.005554254224172417
1559,1,0.08030957766003072
1560,1,0.029478224894290438
1561,1,0.12740019503824468
1562,1,0.21613775247797143
1563,1,0.00248347079167772
1564,1,0.06053417855061151
1565,1,0.04827652817958084
1566,1,0.17124823688343832
1567,1,0.00248347079167772
1568,1,0.17124823688343832
1569,1,0.007204270386113048
1570,1,0.05983836974356894
1571,1,0.03164301680460387
1572,1,0.06053417855061151
1573,1,0.27300032196920726
1574,1,0.019151049019007806
1575,1,0.007204270386113048
1576,1,0.15835148679738648
1577,1,0.15735228556399325
1578,1,0.005554265017239184
1579,1,0.012625694561292268
1580,1,0.273000369102259
1581,1,0.20056157596812485
1582,1,0.13646689631483286
1583,1,0.0023222241268528367
1584,1,0.1712482666610123
1585,1,0.16943468597091288
1586,1,0.002483469101618324
1587,1,0.029478227877204947
1588,1,0.002322212750882955
1589,1,0.21613774445585754
1590,1,0.023448465406872933
1591,1,0.1712482666610123
1592,1,0.18433416166299446
1593,1,0.007204255807680616
1594,1,0.03729257383336528
1595,1,0.02344846819806112
1596,1,0.019151054306647028
1597,1,0.1481015066988386
1598,1,0.0033415361053661537
1599,1,0.00232221105426546
1600,1,0.02340229762993441
1601,1,0.0033415361053661537
1602,1,0.017701452229428902
1603,1,0.04589666266871468
1604,1,0.15835153311502018
1605,1,0.03164301655057764
1606,1,0.08030960275452571
1607,1,0.15835153311502018
1608,1,0.273000311570808
1609,1,0.01915106406074159
1610,1,0.012625719807529684
1611,1,0.0605342117138759
1612,1,0.037154035116614366
1613,1,0.17124825669412913
1614,1,0.13646692211261635
1615,1,0.17124825669412913
1616,1,0.20056160943725135
1617,1,0.026564234606534804
1618,1,0.05983834339694266
1619,1,0.012625719807529684
1620,1,0.02344847756568257
1621,1,0.0024834560146150286
1622,1,0.15735226451254433
1623,1,0.10361086265364101
1624,1,0.08030958381000895
1625,1,0.169434715588926
1626,1,0.1843341206414952
1627,1,0.019151061416921977
1628,1,0.002322212750882955
1629,1,0.017701453118523267
1630,1,0.026564231703407045
1631,1,0.1274001834906749
1632,1,0.18433416166299446
1633,1,0.06053419513224369
1634,1,0.0024834577046807856
1635,1,0.10361084091268997
1636,1,0.0090605558876586
1637,1,0.03729257876239944
1638,1,0.05440688631358217
1639,1,0.14810149042285345
1640,1,0.17124823688343832
1641,1,0.15835148679738648
1642,1,0.12740019503824468
1643,1,0.007204258700374049
1644,1,0.00334153940150813
1645,1,0.08030957766003072
1646,1,0.136466881846002
1647,1,0.017701454896692906
1648,1,0.2730003271684036
1649,1,0.005554265017239184
1650,1,0.002483449687862039
1651,1,0.009060561980126568
1652,1,0.17124824685032788
1653,1,0.0033415410495791177
1654,1,0.054406882986270604
1655,1,0.20056159352651382
1656,1,0.03601798501071788
1657,1,0.20056159352651382
1658,1,0.0024834513779214344
1659,1,0.060534175084251574
1660,1,0.026564232119519245
1661,1,0.005554271671491511
1662,1,0.08030957151004613
1663,1,0.17124822703964346
1664,1,0.031643017058630096
1665,1,0.1843341175727966
1666,1,0.15835150787683222
1667,1,0.023402302428230368
1668,1,0.08030960324908867
1669,1,0.012625707923434811
1670,1,0.0072042630394173815
1671,1,0.1712482667840943
1672,1,0.023402293050479337
1673,1,0.007743208885661332
1674,1,0.005554260878424743
1675,1,0.02344846640093619
1676,1,0.026564232119519245
1677,1,0.03715400703004806
1678,1,0.13646689317493557
1679,1,0.02947823660227985
1680,1,0.14810151226429827
1681,1,0.007204249907328486
1682,1,0.01262571030025124
1683,1,0.009060559748215673
1684,1,0.1573522679202432
1685,1,0.054406882765700444
1686,1,0.009060559748215673
1687,1,0.2161377253625975
1688,1,0.0023222178407417988
1689,1,0.037292577317941125
1690,1,0.059838349795817064
1691,1,0.054406882545130285
1692,1,0.12740015751257935
1693,1,0.17124822703964346
1694,1,0.036017986936543615
1695,1,0.036017986936543615
1696,1,0.02947823361935897
1697,1,0.15835147944815872
1698,1,0.08030958430457825
1699,1,0.16943468652841578
1700,1,0.04589666441235143
1701,1,0.17124823700652664
1702,1,0.2161377414068317
1703,1,0.1036108342245635
1704,1,0.08030956536006786
1705,1,0.060534184733157574
1706,1,0.012625713416091507
1707,1,0.060534184733157574
1708,1,0.04827653766749798
1709,9,-1
1710,1,0.007743201395569596
1711,1,0.15735226080220807
1712,1,0.0023222115546371225
1713,1,0.005554276256330255
1714,1,0.060534184733157574
1715,1,0.01770145845303854
1716,1,0.019151055308105226
1717,1,0.14810146879160874
1718,1,0.031643017227985154
1719,1,0.10361084648914685
1720,1,0.15735226080220807
1721,1,0.01262570316979559
1722,1,0.045896664993565796
1723,1,0.045896664993565796
1724,1,0.1481015069090387
1725,1,0.0024834678450435213
1726,1,0.05983834640859766
1727,1,0.060534184733157574
1728,1,0.002483456448105983
1729,1,0.01770145845303854
1730,1,0.01770145845303854
1731,1,0.08030959709911042
1732,1,0.003341536179574989
1733,1,0.10361084648914685
1734,1,0.15735226080220807
1735,1,0.019151055308105226
1736,1,0.0023222115546371225
1737,1,0.1694346669689122
1738,1,0.06053416815153173
1739,1,0.012625711039275076
1740,1,0.18433410501590577
1741,1,0.009060550820572088
1742,1,0.15835147209893735
1743,1,0.08030959094912583
1744,1,0.10361085875373022
1745,1,0.0023222132512546174
1746,1,0.01262570079297916
1747,1,0.009060550820572088
1748,1,0.029478224670615425
1749,1,0.1712482569402994
1750,1,0.059838359581910805
1751,1,0.06053416815153173
1752,1,0.036017985698357805
1753,1,0.18433414603737955
1754,1,0.2161377494289456
1755,1,0.01915104555401703
1756,1,0.18433413654918734
1757,1,0.02947822765352994
1758,1,0.031643017227985154
1759,1,0.2730003479651892
1760,1,0.15835148998788476
1761,1,0.01262570554661838
1762,1,0.1481014959883131
1763,1,0.017701457563950543
1764,1,0.04589665719095032
1765,1,0.16943468652841578
1766,1,0.2730002956329473
1767,1,0.02340229963678915
1768,1,0.0024834547580465877
1769,1,0.00555426753267707
1770,1,0.002322221233976788
1771,1,0.026564226313270094
1772,1,0.13646687870610474
1773,1,0.08030958430457825
1774,1,0.019151057951924837
1775,1,0.04827652442300739
1776,1,0.2730003427659928
1777,1,0.023448470186187634
1778,1,0.0024834661549777643
1779,1,0.10361085596550179
1780,1,0.2161377333847114
1781,1,0.0072042630394173815
1782,1,0.019151050841649888
1783,1,0.13646686737717117
1784,1,0.02656422921639785
1785,1,0.0265642383418806
1786,1,0.007743208885661332
1787,1,0.0265642383418806
1788,1,0.002483453067987192
1789,1,0.023448472977375814
1790,1,0.059838349795817064
1791,1,0.1843341175727966
1792,1,0.059838349795817064
1793,1,0.017701456674868905
1794,1,0.21613776852220565
1795,1,0.002483453067987192
1796,1,0.0265642383418806
1797,1,0.1364669045038691
1798,1,0.031643017058630096
1799,1,0.01915106059574445
1800,1,0.02947823361935897
1801,1,0.0055542803951446965
1802,1,0.0023222081613957727
1803,1,0.10361085596550179
1804,1,0.02656422921639785
1805,1,0.059838349795817064
1806,1,0.2161377333847114
1807,1,0.15735227844596447
1808,1,0.16943468652841578
1809,1,0.04826412976662902
1810,1,0.18314701133877798
1811,1,0.0366378178948673
1812,1,0.20771992082753946
1813,1,0.19924034525479828
1814,1,0.23225107639301856
1815,1,0.19924034525479828
1816,1,0.23225107639301856
1817,1,0.034887068974332136
1818,1,0.24958839737026708
1819,1,0.20771992082753946
1820,1,0.24958839737026708
1821,1,0.13310763430699013
1822,1,0.07532384131220521
1823,1,0.041742109868420536
1824,1,0.168658077825575
1825,1,0.153172571196685
1826,1,0.1992403511081244
1827,1,0.18314697947112593
1828,1,0.03663780399747514
1829,1,0.23225103607418046
1830,1,0.048264114158679365
1831,1,0.052678269291895556
1832,1,0.03488706774928831
1833,1,0.03820923177410368
1834,1,0.2077199370507538
1835,1,0.08367896960340591
1836,1,0.03663781636390262
1837,1,0.28730380446767784
1838,1,0.2495883572525482
1839,1,0.1531725873636755
1840,1,0.05676240155685985
1841,1,0.02719210653480736
1842,1,0.1531725873636755
1843,1,0.1531725873636755
1844,1,0.030556596351445524
1845,1,0.20031742131615304
1846,1,0.18269955752509634
1847,1,0.16865813676130617
1848,1,0.1257428015048272
1849,1,0.1331076613304527
1850,1,0.025848078343949966
1851,1,0.2873037536057994
1852,1,0.1331076613304527
1853,1,0.19924036281478302
1854,1,0.030556596351445524
1855,1,0.07532384410325262
1856,1,0.04174212000672706
1857,1,0.048395302504312385
1858,1,0.048264125127709306
1859,1,0.026612455991338328
1860,1,0.03820923177410368
1861,1,0.02719210653480736
1862,1,0.07532384410325262
1863,1,0.025848078343949966
1864,1,0.10482228579838718
1865,1,0.10482228579838718
1866,1,0.048264125127709306
1867,1,0.15759329490864918
1868,1,0.05676241309031279
1869,1,0.1531725873636755
1870,1,0.02719210653480736
1871,1,0.048264137256466
1872,1,0.034887080313671257
1873,1,0.05676241148933597
1874,1,0.15759330283011913
1875,1,0.036637815853581064
1876,1,0.1831470379982095
1877,1,0.2873037536057994
1878,1,0.18269960276981675
1879,1,0.05267828110974077
1880,1,0.20031742131615304
1881,1,0.1831469928008449
1882,1,0.16865809995497288
1883,1,0.2003174271184336
1884,1,0.18269956422387768
1885,1,0.19924036866810912
1886,1,0.20771994245849193
1887,1,0.1331076287860697
1888,1,0.24958840986910527
1889,1,0.10482228579838718
1890,1,0.02719210653480736
1891,1,0.1831469928008449
1892,1,0.1331076613304527
1893,1,0.048395302504312385
1894,1,0.025848078343949966
1895,1,0.1331076613304527
1896,1,0.1257428015048272
1897,1,0.2322510886766623
1898,1,0.03663780348714722
1899,1,0.18269955752509634
1900,1,0.025848078343949966
1901,1,0.2873037536057994
1902,1,0.18269960276981675
1903,1,0.24958836037725451
1904,1,0.0483953013391623
1905,1,0.030556582945092337
1906,1,0.19924032232647132
1907,1,0.034887067340938244
1908,1,0.030556596197789925
1909,1,0.23225104426328694
1910,1,0.2003174271184336
1911,1,0.08367898055030767
1912,1,0.04174210746844869
1913,1,0.030556596197789925
1914,1,0.026612456074547944
1915,1,0.04839528923615341
1916,1,0.20771994245849193
1917,1,0.20771994245849193
1918,1,0.05267827971768195
1919,1,0.2873038054213403
1920,1,0.2322510886766623
1921,1,0.18269960276981675
1922,1,0.15759329490864918
1923,1,0.15759329490864918
1924,1,0.048395302504312385
1925,1,0.19924036281478302
1926,1,0.03820923177410368
1927,1,0.16865813676130617
1928,1,0.05676241309031279
1929,1,0.0020865151089497205
1930,1,0.16865809257850692
1931,1,0.1257428015048272
1932,1,0.24958840674439894
1933,1,0.1257428015048272
1934,1,0.04174210746844869
1935,1,0.00975089110498889
1936,1,0.10482225670747347
1937,1,0.19924032232647132
1938,1,0.15317259544716438
1939,1,0.24958840986910527
1940,1,0.00975089110498889
1941,1,0.04537174523622135
1942,1,0.1331076287860697
1943,1,0.026612456074547944
1944,1,0.20771994245849193
1945,1,0.030556596197789925
1946,1,0.05267826789983673
1947,1,0.15317259544716438
1948,1,0.1575932593400671
1949,1,0.03820921840276261
1950,1,0.12695949496085893
1951,1,0.03663780297682566
1952,1,0.24958836037725451
1953,1,0.18269955752509634
1954,1,0.13310761977824248
1955,1,0.03663780348714722
1956,1,0.1826995960710354
1957,1,0.16865809257850692
1958,1,0.05676240155685985
1959,1,0.2873037536057994
1960,1,0.1257428015048272
1961,1,0.1531725873636755
1962,1,0.03820923177410368
1963,1,0.19924036281478302
1964,1,0.026612455991338328
1965,1,0.2873037536057994
1966,1,0.2873037536057994
1967,1,0.2322510886766623
1968,1,0.16865813676130617
1969,1,0.19924031647314522
1970,1,0.1257428015048272
1971,1,0.009750904355817921
1972,1,0.06370297091106837
1973,1,0.05267828110974077
1974,1,0.16865809257850692
1975,1,0.045371758547966955
1976,1,0.23225104016873685
1977,1,0.02584805132425777
1978,1,0.052678269291895556
1979,1,0.1257428015048272
1980,1,0.19924031647314522
1981,1,0.02584805132425777
1982,1,0.02584805132425777
1983,1,0.16865805577217372
1984,1,0.041742094930163974
1985,1,0.16865809995497288
1986,1,0.02584805132425777
1987,1,0.1831469928008449
1988,1,0.05267827971768195
1989,1,0.18269956422387768
1990,1,0.036637790100076624
1991,1,0.030556582945092337
1992,1,0.041742094930163974
1993,1,0.034887067340938244
1994,1,0.23225104426328694
1995,1,0.03820921840276261
1996,1,0.04180237376883609
1997,1,0.18269955752509634
1998,1,0.1531725873636755
1999,1,0.04826411299895262
2000,1,0.12695948568782292
2001,1,0.13310761977824248
2002,1,0.04826411299895262
2003,1,0.05676239002340689
2004,1,0.04826411299895262
2005,1,0.03663780297682566
2006,1,0.16865809995497288
2007,1,0.05267826789983673
2008,1,0.04180236124010565
2009,1,0.00975086233322703
2010,1,0.04174208239188562
2011,1,0.04826410087019594
2012,1,0.24958836037725451
2013,1,0.02584805132425777
2014,1,0.026612442521743388
2015,1,0.03820921900311027
2016,1,0.08367896960340591
2017,1,0.10482227564278694
2018,1,0.15759328698718564
2019,1,0.28730380351400897
2020,1,0.03820922020379924
2021,1,0.04826411531841248
2022,1,0.05676239322537328
2023,1,0.2322510804875686
2024,1,0.05267827207600684
2025,1,0.05676240475882623
2026,1,0.10482226548719308
2027,1,0.1992403511081244
2028,1,0.05676240475882623
2029,1,0.1992403511081244
2030,1,0.20031740971157927
2031,1,0.02719211380835847
2032,1,0.10482226548719308
2033,1,0.15759327906572201
2034,1,0.03663780450779034
2035,1,0.1992403511081244
2036,1,0.03055658340605275
2037,1,0.06370295275307566
2038,1,0.0020865118409157265
2039,1,0.03663780450779034
2040,1,0.23225103197963037
2041,1,0.02719211380835847
2042,1,0.03055658340605275
2043,1,0.24958840049497988
2044,1,0.24958840049497988
2045,1,0.20031740971157927
2046,1,0.045371735931371254
2047,1,0.0258480510652404
2048,1,0.045371735931371254
2049,1,0.045371735931371254
2050,1,0.12574282378544346
2051,1,0.034887055593255424
2052,1,0.10482226548719308
2053,1,0.15317261412750005
2054,1,0.05267827207600684
2055,1,0.20771992623527122
2056,1,0.05267827207600684
